entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_env_activities,has_env_activity,avg_env_adjustment,num_sdgs,has_sdg,unique_sdgs
2925,NAM,Northern America,US,United States of America,154000000000.0,3.07,3.516,2.814,2.571,9998.0,54646.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.0633732908636431,-0.07537360606503032,-0.041222906676165044,-0.018810606330396152,-0.04377400006324631,-0.011344483745181731,0.016306044132863334,-0.006808851570461516,0.02395738033105188,-0.06014124916659687,2,1,-0.1,2,1,2
2929,NAM,Northern America,US,United States of America,1120000000.0,2.984,3.1,2.935,2.833,18.88,126.0,Transportation,M.70.4.P,0.1,0.1,12.0,Responsible Consumption and Production,-0.062226313558433506,-0.07351084201374102,-0.04693912435950707,-0.018129309891090115,-0.0408603887538874,-0.010591034712180956,0.014560026526451796,-0.005633009339811423,0.02156618151966118,-0.04669583208845785,1,1,0.1,1,1,1
2944,NAM,Northern America,US,United States of America,583000000.0,2.851,3.0,2.9,2.524,92.0,432.0,Transportation,M.70.5.P,0.25,0.25,12.0,Responsible Consumption and Production,-0.07162815044833919,-0.09280660732786276,-0.07562416233507412,-0.039817948896913674,-0.10702302002501943,-0.03837603184771185,-0.03524306511492907,0.09354831563382553,0.030982407425626177,-0.11707416329871143,2,1,0.075,2,1,2
2951,NAM,Northern America,US,United States of America,1576551000.0,1.803,1.0,3.0,1.81,375.0,574.0,Disposal ,Q.86.1.P,0.03242468,0.03242468,7.0,Affordable and Clean Energy,-0.06805973745380782,-0.08303850238550008,-0.0588279034695424,-0.003969015540204621,-0.066647554498398,-0.0238496156086328,0.037762403909998445,-0.028038786657510993,0.11768636580270982,-0.07973275519996269,1,1,0.03242468,1,1,1
2953,NAM,Northern America,US,United States of America,648407000.0,3.029,3.867,2.986,1.571,21400.0,3600.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,0.007132728746001453,-0.07220362002633839,-0.04855957157106514,-0.024588253013792416,-0.019405844542129385,-0.010678817058429952,0.005017075492873292,-0.00955160561932884,0.02268025248802383,-0.06361242904153769,1,1,-0.1,1,1,1
2957,NAM,Northern America,US,United States of America,514711000.0,2.907,3.0,2.65,3.048,378.0,11430.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.07612688392454837,-0.0962614903789693,-0.1032896081109026,-0.057072462760692985,-0.24065747859927297,-0.10177754240773579,-0.5113215092495679,-0.26582319119655806,-0.28441658896779154,0.21887178306213526,2,1,-0.1,2,1,1
2977,NAM,Northern America,US,United States of America,721900000.0,2.845,3.633,2.049,2.381,404.0,7644.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06697800020003725,-0.08193586039428216,-0.062022507305868974,-0.030591235216056428,-0.07231809055970558,-0.02618294219547004,0.2010369265330584,0.04218436411306551,-0.09618873677473903,0.04888579525343373,4,1,-0.1,4,1,1
2998,NAM,Northern America,US,United States of America,5152500000.0,2.628,3.364,2.379,1.6,285855.0,188735.0,Other,ENVIB025,-0.701411936,-0.6950538361599999,6.0,Clean Water and Sanitation,-0.06236145925037585,-0.07371310970825742,-0.04718748765137127,-0.018219262231367054,-0.041053596538539947,-0.010607100029700427,0.014936696075804837,-0.006126682984843481,0.021807981711016826,-0.047038834328421375,1,1,-0.6950538361599999,1,1,1
3003,NAM,Northern America,US,United States of America,6730000000.0,3.249,3.25,3.355,3.119,1919.0,18408.0,Operation,MTH002,-0.1,-0.1,12.0,Responsible Consumption and Production,-0.06255573683898112,-0.07401628380610939,-0.04759532015728637,-0.018423004708688705,-0.04162694142152408,-0.01076577025996038,0.015197531715131262,-0.006250461482916494,0.022269285033815752,-0.04799326760290834,1,1,-0.1,1,1,1
3005,NAM,Northern America,US,United States of America,1178166000.0,3.109,4.0,2.159,2.643,14557.0,49401.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.09599275742059075,-0.09291589714645504,-0.054146164742422044,-0.12527568187193416,-0.0546843606124605,0.7129452587394665,0.12135010670108315,-0.4075404015545239,0.32996996090760966,1,1,-0.1,1,1,1
3035,NAM,Northern America,US,United States of America,1186077000.0,3.558,4.875,3.0,1.857,559769.0,310903.0,Operation,MTH002,-0.1,-0.1,2.0,Zero Hunger,-0.007250945259108479,-0.06838717295143254,-0.044198110071190996,-0.01393469608100255,-0.04134379135291048,-0.011633132789463527,0.013474843980907857,-0.007211047108841055,0.020605787728834465,-0.040235403112538586,3,1,-0.10000000000000002,3,1,1
3036,NAM,Northern America,US,United States of America,1610000000.0,3.692,4.5,3.235,2.786,6409.88,17366.52,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06302758696065433,-0.07482688775238946,-0.04656147135869981,-0.016404440203210583,-0.043667621122433053,-0.012082177355833968,0.016324362508952108,-0.006452388737182114,0.027616784370569514,-0.052469938829463963,3,1,-0.10000000000000002,3,1,1
3042,WEU,Western Europe,FR,France,1950000000.0,2.933,3.503,2.0,3.024,2682.0,2164.0,Other,ENVIB010,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.06999273139333752,-0.08487100551556206,-0.09245279693182576,-0.07528538223934296,0.2511989712675664,0.006973876314896855,-0.03645035963440763,-0.003974961473709009,0.04893756399872539,-0.06236921287986059,2,1,-0.175,2,1,1
3048,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2955207000.0,3.13,3.25,2.8,3.31,17835.0,628.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06330653866655872,-0.07636463355953597,-0.05113821528251827,-0.014537947493200745,-0.04639281817390783,-0.013137153212936781,0.018387042147797603,-0.007370257820215229,0.026527788473666714,-0.059579528038963284,1,1,-0.1,1,1,1
3053,NAM,Northern America,US,United States of America,4301200000.0,3.054,3.758,2.995,1.857,67853.0,13816.0,Other,ENVIB010,-0.332964806,-0.332964806,8.0,Decent Work and Economic Growth,0.4083866943133126,-0.052504578660802007,-0.051563963618872465,-0.02943285625791793,0.03919102947192688,-0.0043769005547801675,-0.00034447993865749106,-0.004406018500252534,0.024998333326036213,-0.04194623177765843,2,1,-0.332964806,2,1,1
3086,NAM,Northern America,US,United States of America,288945000.0,2.77,4.0,1.922,1.571,1548.82,1992.79,Raw materials,C.22.34.B,-0.24,-0.24,3.0,Good Health and Wellbeing,-0.07552163183741419,-0.0959951166817108,-0.09290972778781684,-0.05416399140382117,-0.12495222414861558,-0.05463544796486838,0.7126874830701598,0.12131501644724488,-0.4074219671618096,0.3299002883110208,2,1,-0.24,2,1,1
3102,NAM,Northern America,US,United States of America,555124000.0,2.403,2.884,1.9,2.143,291.0,1086.0,Operation,J.58.101.B,-0.25,-0.25,4.0,Quality Education,-0.07060760563385118,-0.0875868209185044,-0.07932412184447227,-0.04005912202160547,-0.15044152699038396,-0.06003110635805495,-0.26268890696257896,-0.258243803708247,-0.16574009577370977,0.09233153843640587,2,1,-0.25,2,1,1
3114,NAM,Northern America,US,United States of America,965617000.0,2.895,2.75,3.125,2.881,27859.0,1082.0,Raw materials,C.28.94.P,0.25,0.25,12.0,Responsible Consumption and Production,-0.06986790151743678,-0.08958702358133798,0.13122337658285527,-0.04535191520346885,0.31447033984197176,0.027417417436944605,-0.04466482549957577,0.003118690340452017,-0.007630383130614368,0.19785126013115306,3,1,0.25,3,1,2
3115,NAM,Northern America,US,United States of America,860205000.0,2.794,3.2,3.0,1.814,294.0,1178.0,Operation,J.58.20.P,0.1,0.1,12.0,Responsible Consumption and Production,-0.06362438494621013,-0.07569280281965075,-0.05004056433751977,-0.019720026103270283,-0.045876549322084535,-0.012163558082590675,0.01318538401383081,0.0007353640700491713,0.024613282406354697,-0.05190523711898862,1,1,0.1,1,1,1
3148,WEU,Western Europe,FR,France,1360000000.0,3.143,3.939,2.346,2.667,65556.0,203288.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07584463489706254,-0.09885430806581874,-0.08543307464696792,-0.07576814375719575,0.2670465791034733,0.004641848379438774,0.400288839937928,0.0787890956891448,-0.26389118443178383,0.2454639848518945,2,1,-0.1,2,1,1
3157,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2476130000.0,3.179,3.645,2.925,2.643,13060.0,10380.0,Manufacturing,G.47.44.B,-0.074713,-0.074713,3.0,Good Health and Wellbeing,-0.08795599578187963,-0.1231100025661625,-0.12043973579619444,-0.18035401646162463,1.3482531384813445,0.13803984930173746,-0.15777916136456632,0.012155258765996404,-0.008564353406094077,0.10982271236358869,9,1,-0.09157100000000001,9,1,3
3160,WEU,Western Europe,FR,France,1600000000.0,2.903,3.675,2.0,2.595,23843.0,1535.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.062403603591288916,-0.07380007579603468,-0.04717093934684454,-0.018310323522423917,-0.04128559318708571,-0.010693696209671057,0.01496982562774826,-0.0062891056705702605,0.02190515140239601,-0.047733545674179166,4,1,-0.1,4,1,1
3173,WEU,Western Europe,ES,Spain,857984000.0,3.397,3.815,3.0,3.119,10494.0,0.0,Operation,MTH001,-1.0,-1.0,3.0,Good Health and Wellbeing,-0.06335802151736461,-0.07528773535891146,-0.049546180842910625,-0.019432359613495327,-0.04461699535570962,-0.011702061291345418,0.015664639731300573,-0.005467114351254424,0.02398580746960781,-0.052936373096336524,1,1,-1.0,1,1,1
3179,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,693000000.0,3.134,3.633,2.992,2.405,81.0,636.0,Operation,I.55.06.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06261630505431924,-0.0741822977943093,-0.04872471087016302,-0.019401219285253516,-0.04768440311381434,-0.013754099485128499,-0.004430424307259313,-0.023227530652801847,0.008395661814310243,-0.036144091261194784,2,1,-0.1,2,1,1
3217,NAM,Northern America,US,United States of America,2300000000.0,3.346,4.0,3.15,2.405,183000.0,97000.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07635798432173439,-0.10339842679229898,-0.07355041448732699,-0.11010366736864789,0.8900510804867807,0.09885137694421461,-0.09620696383180276,0.011202562674327534,-0.03577741728242212,0.11126919471787046,1,1,-0.1,1,1,1
3232,WEU,Western Europe,NL,Netherlands,2210571000.0,3.467,4.05,3.08,2.881,4768.0,2550.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07084739758062483,-0.08916687273606419,-0.07607850676947613,-0.06422738311698838,0.24430881486186184,0.01029221261716856,0.1485545906768288,0.030721932935018792,-0.09353377572154575,0.08387874939630358,3,1,-0.10000000000000002,3,1,2
3236,NAM,Northern America,US,United States of America,3810000000.0,2.759,2.9,3.0,2.214,423.0,11583.0,Operation,MTH002,-0.1,-0.1,8.0,Decent Work and Economic Growth,-0.07707564101513341,-0.09865441676688501,-0.10714485019576762,-0.059689558748854926,-0.2525956311239543,-0.10707276959673721,-0.5370630769608581,-0.5037522455870929,-0.352981535998034,0.23750780055107917,1,1,-0.1,1,1,1
3256,WEU,Western Europe,SE,Sweden,1498917000.0,2.634,2.579,2.711,2.643,38064.0,4997.0,Raw materials,C.22.34.B,-0.24,-0.24,11.0,Sustainable Cities and Communities,-0.06391128946124713,-0.07565322325694973,-0.05078360471404392,-0.01746593784677679,-0.04878790888938431,0.0017143427744058183,0.01594542341924859,-0.009179960464992226,0.023658567136010947,-0.05749045930884377,2,1,-0.24,2,1,1
3289,WEU,Western Europe,NL,Netherlands,578600000.0,2.827,3.144,2.981,2.071,1969.17,784.22,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.07059673918204128,-0.08763665626046609,-0.08011614409233414,-0.04084641098993029,-0.15646364596445717,-0.06275759530290692,-0.281476100759724,-0.2660425423674713,-0.17746031928736722,0.10192936641412009,2,1,-0.1,2,1,2
3295,WEU,Western Europe,FR,France,19300000000.0,2.508,3.053,2.742,1.243,72515.0,12224.0,Other,ENVIB010,-0.1,-0.1,7.0,Affordable and Clean Energy,-0.06725407778472835,-0.06228338601298681,-0.057494038619509164,0.0002545064866289908,-0.04975366949801529,-0.01879177535643644,0.020204996898382666,-0.008995259699389944,0.03060868105599535,-0.06829788110119775,2,1,-0.1,2,1,2
3308,WEU,Western Europe,DE,Germany,2900000000.0,2.956,3.14,2.624,3.024,5300.0,12496.0,Operation,MTH002,-0.1,-0.1,16.0,"Peace, Justice and Strong Institutions",-0.07598720545223145,-0.09495503728713166,-0.10235601649464886,-0.05633433527971853,-0.2345378164474919,-0.09886283617224273,-0.4893434707680824,-0.4591508177893799,-0.3198803026161753,0.21201094202339432,2,1,-0.1,2,1,1
3309,WEU,Western Europe,DE,Germany,732700000.0,2.745,2.7,2.5,3.119,48719.0,3253.0,Other,ENVIB010,-0.1,-0.1,6.0,Clean Water and Sanitation,-0.06575512034462593,-0.07863815336568364,-0.06892385772206132,-0.04632985017844173,0.10622993041630077,-0.0014990829315399258,-0.01125996610017435,-0.004832468817667941,0.03459135797538166,-0.052862079020133096,1,1,-0.1,1,1,1
3310,WEU,Western Europe,FR,France,1476111000.0,2.836,3.042,2.886,2.405,30793.0,2598.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06562785944597466,-0.07902285741344432,-0.05639521649766135,-0.008599334397578897,-0.052812205544824575,-0.01774124653892334,0.01831758965445106,-0.003441866497437317,0.03164654598030473,-0.07120678869047331,1,1,-0.1,1,1,1
3311,WEU,Western Europe,NL,Netherlands,4950000000.0,2.85,3.35,2.65,2.19,35400.0,1880.0,Operation,MTH001,-0.5,-0.5,9.0,"Industry, Innovation and Infrastructure",0.425786857606688,-0.051545522839849846,-0.05092688630821786,-0.028812766562609393,0.036730820759303465,-0.004482511355230362,5.6099035323107225e-05,-0.004390368530285459,0.024646286343011924,-0.041545639552647395,2,1,-0.5,2,1,1
3312,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,995153000.0,2.937,3.15,3.0,2.476,172.0,355.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.06266656851381727,-0.07419173708481541,-0.0478879459040966,-0.01855944399682235,-0.04202787145572906,-0.010879706518677482,0.015368163065466069,-0.006339018541885942,0.02250873954188177,-0.048751339074413536,1,1,-0.1,1,1,1
3313,WEU,Western Europe,IT,Italy,462689000.0,3.064,3.094,2.974,3.119,1044.0,4099.0,End-use,J.58.36.B,-0.025985057,-0.025985057,9.0,"Industry, Innovation and Infrastructure",-0.08021054802014235,-0.09593833075162565,-0.11810114985536825,-0.06730379672591959,-0.3036321625203581,-0.1312085072524727,-0.7154868163627579,1.496567160273891,0.04137355565829604,0.2706467008798864,4,1,-0.005343438,4,1,3
3320,WEU,Western Europe,NL,Netherlands,338730000.0,2.998,3.988,1.67,2.81,3730.0,7845.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07534078866074637,-0.09578435479760022,-0.07877109321145614,-0.05247044864300224,-0.12364759580226724,-0.0537942830923828,0.6963177623692648,0.11868861716529674,-0.3988646596043033,0.33458348406116895,2,1,-0.1,2,1,1
3337,NAM,Northern America,US,United States of America,5636523000.0,3.185,3.8,3.25,2.0,39516.0,66078.0,End-use,C.14.34.P,0.25,0.25,11.0,Sustainable Cities and Communities,0.15760743821306147,-0.07289713357080564,-0.06088348691071281,-0.024837215441678114,-0.05914446592845943,-0.01620030556372132,0.025198621613785444,-0.010699935482330733,0.03922652861282926,-0.09263653319673132,3,1,0.016666666666666663,3,1,2
3342,WEU,Western Europe,BE,Belgium,976893000.0,3.294,3.944,3.0,2.476,19518.0,9123.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06683807106338213,-0.08095796330363247,-0.056263762501511015,-0.014870872625066093,-0.06053295489836934,-0.01154793107658012,0.029998310062409314,-0.012192552155519655,0.04726373370328231,-0.09887647622361126,2,1,-0.1,2,1,1
3343,NAM,Northern America,US,United States of America,1085677000.0,3.117,3.875,2.375,2.643,27000.0,38000.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.09599275742059075,-0.09291589714645504,-0.054146164742422044,-0.12527568187193416,-0.0546843606124605,0.7129452587394665,0.12135010670108315,-0.4075404015545239,0.32996996090760966,1,1,-0.1,1,1,1
3345,NAM,Northern America,US,United States of America,607851000.0,3.144,3.44,2.96,2.833,4972.0,68798.0,Operation,MTH004,-0.24,-0.24,3.0,Good Health and Wellbeing,-0.07882404979049945,-0.10141664183634037,-0.019269974234664006,0.029092502904672576,-0.14231524953272004,0.012998529931411524,0.21508896043955605,-0.0043688941486511555,0.028896315424217223,-0.5186422614350156,4,1,-0.24,4,1,3
3346,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,794970000.0,3.235,3.8,3.0,2.5,49281.0,35641.0,Farming,I.56.1.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.07291982517680534,-0.09483491945724083,-0.08280133038346196,-0.03872998248553724,-0.09148913100361124,-0.027610612524695616,0.04672199936564872,-0.02135788683445395,0.0802935783562316,-0.21602098518684978,2,1,-0.1,2,1,1
3350,WEU,Western Europe,FR,France,1655100000.0,2.666,3.888,1.249,2.167,40835.0,19248.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06223099447247871,-0.07351129883513209,-0.04691222909075813,-0.01809278896745035,-0.04072456963691126,-0.010519955647047073,0.014689482436317363,-0.006149117138554958,0.02149905326688705,-0.046425998322470415,2,1,-0.1,2,1,1
3351,NAM,Northern America,US,United States of America,8702604000.0,3.24,3.833,3.265,2.143,39715.0,158233.0,End-use,C.14.34.P,0.1325,0.1325,2.0,Zero Hunger,0.9173288355580013,-0.02445289231401602,-0.032929914894374426,-0.011295682946777045,-0.032768288897693856,-0.007465939778920796,0.011372164170820584,-0.0039482682429030184,0.014701214710642176,-0.03022920008516169,1,1,0.1325,1,1,1
3355,NAM,Northern America,US,United States of America,4573200000.0,2.474,2.947,2.236,1.905,832.0,8770.0,Operation,MTH002,-0.1,-0.1,8.0,Decent Work and Economic Growth,-0.06518129720847403,-0.05848658632967466,-0.054912070451417244,-0.02311959222657185,-0.05644392402702293,-0.017934152011441065,-0.02051840920886542,0.04556668546411989,0.021099174024973334,-0.04000363390217137,2,1,-0.1,2,1,1
3356,NAM,Northern America,US,United States of America,702727000.0,3.698,4.75,3.0,2.643,63384.0,10645.0,Farming,D.35.8.B,-0.25,-0.25,3.0,Good Health and Wellbeing,0.10450168744949555,-0.06400614022317105,-0.04275029122353683,-0.015578294365141089,-0.037697016109640234,-0.009279003218228993,0.012980317929604636,-0.005218320123992958,0.01822438260988808,-0.0386926155044323,1,1,-0.25,1,1,1
3377,NAM,Northern America,US,United States of America,2330000000.0,2.649,3.0,2.9,1.714,2862.0,16675.0,Operation,MTH002,-0.1,-0.1,8.0,Decent Work and Economic Growth,-0.07707564101513341,-0.09865441676688501,-0.10714485019576762,-0.059689558748854926,-0.2525956311239543,-0.10707276959673721,-0.5370630769608581,-0.5037522455870929,-0.352981535998034,0.23750780055107917,1,1,-0.1,1,1,1
3387,NAM,Northern America,US,United States of America,1540000000.0,3.102,3.9,3.0,1.786,442406.0,2061608.0,Operation,I.55.06.B,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.06575269232641105,-0.07910715142768797,-0.05556182586009228,-0.022403906218704642,-0.05336663576513015,-0.014092737953547055,0.020589726684046423,-0.008477415500525316,0.03110745026711994,-0.0703125524887386,1,1,-0.1,1,1,1
3389,WEU,Western Europe,DE,Germany,412000000.0,2.98,3.9,1.8,2.738,1655.0,1757.0,Manufacturing,C.21.9.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.075521365311513,-0.09599275742059075,-0.09291589714645504,-0.054146164742422044,-0.12527568187193416,-0.0546843606124605,0.7129452587394665,0.12135010670108315,-0.4075404015545239,0.32996996090760966,1,1,-0.1,1,1,1
3395,NAM,Northern America,US,United States of America,37300000000.0,3.824,4.798,3.703,2.214,1712.0,82042.0,End-use,C.14.34.P,-0.014515808,-0.014515808,9.0,"Industry, Innovation and Infrastructure",-0.06814748850196194,-0.08392622106509308,-0.06800135152921549,-0.034993943441756374,-0.1284137688305888,-0.05054382767763789,-0.2143462924729791,-0.2122448594079947,-0.13417192958581298,0.07926851381360431,3,1,-0.014515808,3,1,1
3410,WEU,Western Europe,NL,Netherlands,2400000000.0,3.504,4.0,3.059,3.143,4815.7,1714.3,Operation,MTH002,-0.1,-0.1,8.0,Decent Work and Economic Growth,-0.06575512034462593,-0.07863815336568364,-0.06892385772206132,-0.04632985017844173,0.10622993041630077,-0.0014990829315399258,-0.01125996610017435,-0.004832468817667941,0.03459135797538166,-0.052862079020133096,1,1,-0.1,1,1,1
3419,NAM,Northern America,US,United States of America,1850000000.0,3.77,4.804,3.0,2.833,568478.0,3064.0,Other,ENVIB010,-0.1,-0.1,2.0,Zero Hunger,-0.06436059877683163,-0.07306886708990788,-0.05528128355391002,-0.024976391250536214,0.01372298210203485,-0.008774294670660352,0.004785392534129509,-0.0067603080040322065,0.027346736859641986,-0.048235720992692944,3,1,-0.10000000000000002,3,1,1
3429,WEU,Western Europe,SE,Sweden,14800000000.0,2.479,2.62,2.607,2.071,10617.0,558.0,Operation,MTH002,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.06388506629213905,-0.07611240825782475,-0.05074708193681051,-0.017958124098356534,-0.04903889307260716,0.002603891979134608,0.01588340083841571,-0.00928150004308213,0.023560840421817515,-0.05758242177292941,1,1,-0.1,1,1,1
3435,NAM,Northern America,US,United States of America,4730000000.0,3.057,4.0,3.0,1.429,63857.044,159892.851,Other,ENVIB010,-0.1,-0.1,9.0,"Industry, Innovation and Infrastructure",-0.06575269232641105,-0.07910715142768797,-0.05556182586009228,-0.022403906218704642,-0.05336663576513015,-0.014092737953547055,0.020589726684046423,-0.008477415500525316,0.03110745026711994,-0.0703125524887386,1,1,-0.1,1,1,1
3438,NAM,Northern America,US,United States of America,1680000000.0,2.861,2.905,2.837,2.81,804.0,2456.0,End-use,M.74.2.B,-0.095417895,-0.095417895,3.0,Good Health and Wellbeing,-0.06542270190749097,-0.07862086227548823,-0.0558778270855613,-0.023215789084813403,-0.061120339884903625,-0.01850231296693301,-0.015851137216871057,-0.03901133759503227,0.0035875172121221893,-0.04186402674630583,2,1,-0.095417895,2,1,2
3468,NAM,Northern America,US,United States of America,1323649000.0,3.006,3.952,2.9,1.429,208797.0,63336.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06671111859367221,-0.08074175896434552,-0.055997303481988864,-0.016003765935543108,-0.05989754123176229,-0.010269571251691803,0.029191485141354057,-0.010545851696706587,0.039945592565437955,-0.10086584311005167,1,1,-0.1,1,1,1
3489,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1334100000.0,3.324,4.05,2.9,2.524,113811.0,111919.0,Manufacturing,C.20.26.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.09119845934755445,-0.13439155236879266,-0.101705910462357,-0.2028330166197553,1.8188412714085236,0.20767479606640588,-0.2063443550976644,0.028095101510282012,-0.0917999865168822,0.2658933345961466,2,1,-0.1,2,1,1
3498,WEU,Western Europe,SE,Sweden,10300000000.0,2.817,3.262,2.394,2.524,38927.0,853.0,Other,ENVIB010,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0757373088952984,-0.08347748381088364,-0.08093045626170979,-0.03617283196422267,-0.10353747450405763,-0.029302372747786413,0.03164509165345501,-0.03510184090532495,0.06317698726260189,-0.18391367936707978,3,1,-0.10000000000000002,3,1,3
3518,NAM,Northern America,US,United States of America,2849600000.0,3.504,3.953,3.15,3.119,2807.0,4488.0,Operation,MTH002,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.0719863611832744,-0.08958848855816547,-0.04572144981444602,-0.015551164980448081,-0.09606056447597794,-0.0023765270738171336,0.08658127443200003,-0.004618480428327046,0.03581690627239893,-0.24814759176432494,6,1,-0.17500000000000002,6,1,3
3535,WEU,Western Europe,BE,Belgium,817500000.0,3.091,3.421,2.572,3.119,40732.0,215.0,Operation,F.42.15.B,-0.013953488,-0.013953488,11.0,Sustainable Cities and Communities,-0.06906599348313212,-0.07846487516841302,-0.06428350412677171,-0.027320959884554775,-0.07306654026004702,-0.02021873950554123,0.023437619310105087,-0.021133112274977495,0.04308707632721128,-0.1178509777292819,4,1,-0.0593023255,4,1,1
3536,NAM,Northern America,US,United States of America,1737342000.0,3.024,3.621,2.743,2.286,55237.0,26914.0,Manufacturing,C.11.2.B,-0.1,-0.1,3.0,Good Health and Wellbeing,-0.06313552328561749,-0.07496432517794717,-0.04853778201043834,-0.01949983439085038,-0.038314170004221264,-0.010662989705997359,0.015368115874908732,-0.006528386483117727,0.023347657611472034,-0.05119952609006313,1,1,-0.1,1,1,1
3539,WEU,Western Europe,DE,Germany,1847100000.0,2.4,2.994,1.9,1.929,2009.0,187.0,Operation,MTH002,-0.1,-0.1,8.0,Decent Work and Economic Growth,-0.07707564101513341,-0.09865441676688501,-0.10714485019576762,-0.059689558748854926,-0.2525956311239543,-0.10707276959673721,-0.5370630769608581,-0.5037522455870929,-0.352981535998034,0.23750780055107917,1,1,-0.1,1,1,1
3540,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1900000000.0,3.061,3.562,2.677,2.619,15339.0,123741.0,Operation,MTH003,-0.3,-0.3,11.0,Sustainable Cities and Communities,-0.08266623031832489,-0.10791784455162201,-0.06035026841445338,-0.03866812031156714,-0.17082955554869497,-0.022569854362012604,0.6429259401471135,0.08525773726495005,-0.27731781100482267,-0.09191201519884556,4,1,-0.4,4,1,1
3546,WEU,Western Europe,NL,Netherlands,669369000.0,1.939,1.0,3.0,2.357,735.0,581.0,End-use,C.14.34.P,-0.014515808,-0.014515808,7.0,Affordable and Clean Energy,-0.06805973745380782,-0.08303850238550008,-0.0588279034695424,-0.003969015540204621,-0.066647554498398,-0.0238496156086328,0.037762403909998445,-0.028038786657510993,0.11768636580270982,-0.07973275519996269,1,1,-0.014515808,1,1,1
3555,NAM,Northern America,US,United States of America,1020000000.0,3.531,4.373,3.267,2.333,1471.12,1204.88,Manufacturing,C.20.1.P,0.0175,0.0175,3.0,Good Health and Wellbeing,-0.07635798432173439,-0.10339842679229898,-0.07355041448732699,-0.11010366736864789,0.8900510804867807,0.09885137694421461,-0.09620696383180276,0.011202562674327534,-0.03577741728242212,0.11126919471787046,1,1,0.0175,1,1,1
3564,NAM,Northern America,US,United States of America,823265000.0,3.07,3.213,2.893,3.024,3542.0,72532.0,Raw materials,C.22.34.B,-0.25,-0.25,7.0,Affordable and Clean Energy,-0.07294119018233146,-0.09461125775718991,0.3632239048527183,0.0033616875359836792,-0.058471946926288154,0.0006954734588224431,0.06789207792816543,-0.0055012702389173815,0.025963363473922245,-0.34069745646534655,2,1,-0.25,2,1,1
