entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,sdg_confidence
1190,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2850000000.0,2.548,2.495,2.905,2.214,134278.0,4842.0,21.77058483157785,Manufacturing,C.27.12.P,0.069,0.069,N,"Professional, Scientific And Technical Activities",77,Rental and leasing activities,0.69,12.0,Responsible Consumption and Production,
1190,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2850000000.0,2.548,2.495,2.905,2.214,134278.0,4842.0,21.77058483157785,Disposal ,C.27.46.P,0.031,0.031,N,"Professional, Scientific And Technical Activities",77,Rental and leasing activities,0.69,12.0,Responsible Consumption and Production,
1190,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2850000000.0,2.548,2.495,2.905,2.214,134278.0,4842.0,21.77058483157785,Manufacturing,C.27.12.P,0.069,0.069,C,Manufacturing,32,Other manufacturing,0.31,12.0,Responsible Consumption and Production,
1190,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2850000000.0,2.548,2.495,2.905,2.214,134278.0,4842.0,21.77058483157785,Disposal ,C.27.46.P,0.031,0.031,C,Manufacturing,32,Other manufacturing,0.31,12.0,Responsible Consumption and Production,
1195,WEU,Western Europe,FR,France,6050000000.0,3.17,3.859,3.449,1.595,45800.0,3500.0,22.52332410915445,Farming,I.56.1.B,-0.07258118,-0.07258118,A,"Agriculture, Forestry And Fishing",1,"Crop and animal production, hunting and related service activities",0.362905898,12.0,Responsible Consumption and Production,0.7646109216637964
1195,WEU,Western Europe,FR,France,6050000000.0,3.17,3.859,3.449,1.595,45800.0,3500.0,22.52332410915445,Farming,I.56.1.B,-0.07258118,-0.07258118,N,"Professional, Scientific And Technical Activities",78,Employment activities,0.091396068,12.0,Responsible Consumption and Production,0.8179852805368423
1195,WEU,Western Europe,FR,France,6050000000.0,3.17,3.859,3.449,1.595,45800.0,3500.0,22.52332410915445,Farming,I.56.1.B,-0.07258118,-0.07258118,C,Manufacturing,10,Manufacture of food products,0.362905898,12.0,Responsible Consumption and Production,1.0
1195,WEU,Western Europe,FR,France,6050000000.0,3.17,3.859,3.449,1.595,45800.0,3500.0,22.52332410915445,Farming,I.56.1.B,-0.07258118,-0.07258118,C,Manufacturing,32,Other manufacturing,0.091396068,12.0,Responsible Consumption and Production,1.0
1195,WEU,Western Europe,FR,France,6050000000.0,3.17,3.859,3.449,1.595,45800.0,3500.0,22.52332410915445,Farming,I.56.1.B,-0.07258118,-0.07258118,N,"Professional, Scientific And Technical Activities",81,Services to buildings and landscape activities,0.091396068,12.0,Responsible Consumption and Production,0.8179852805368423
1198,WEU,Western Europe,AT,Austria,1855872600.0,2.972,3.028,2.827,3.048,35049.0,5536.0,21.341620827251884,Disposal ,C.32.63.P,0.055662483,0.055662483,C,Manufacturing,27,Manufacture of electrical equipment,1.0,7.0,Affordable and Clean Energy,0.6945578442462451
1198,WEU,Western Europe,AT,Austria,1855872600.0,2.972,3.028,2.827,3.048,35049.0,5536.0,21.341620827251884,Manufacturing,C.32.78.P,0.055662483,0.055662483,C,Manufacturing,27,Manufacture of electrical equipment,1.0,3.0,Good Health and Wellbeing,0.7903989979288841
1198,WEU,Western Europe,AT,Austria,1855872600.0,2.972,3.028,2.827,3.048,35049.0,5536.0,21.341620827251884,Raw materials,C.32.34.B,-0.443375166,-0.443375166,C,Manufacturing,27,Manufacture of electrical equipment,1.0,11.0,Sustainable Cities and Communities,0.6
1203,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1630000000.0,2.943,3.15,3.0,2.5,16965.0,2851.0,21.21184585237858,Operation,MTH002,-0.1,-0.1,F,Construction,41,Construction of residential and non-residential buildings,1.0,13.0,Climate Action,
1203,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1630000000.0,2.943,3.15,3.0,2.5,16965.0,2851.0,21.21184585237858,Operation,MTH002,-0.1,-0.1,F,Construction,41,Construction of residential and non-residential buildings,1.0,7.0,Affordable and Clean Energy,
1203,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1630000000.0,2.943,3.15,3.0,2.5,16965.0,2851.0,21.21184585237858,Operation,MTH002,-0.1,-0.1,F,Construction,41,Construction of residential and non-residential buildings,1.0,9.0,"Industry, Innovation and Infrastructure",
1204,WEU,Western Europe,DE,Germany,1490000000.0,3.162,3.702,2.862,2.548,4920.0,7419.0,21.12204195757492,Operation,MTH002,-0.1,-0.1,C,Manufacturing,33,"Repair, maintenance and installation of machinery and equipment",0.183,3.0,Good Health and Wellbeing,0.7621148386492276
1204,WEU,Western Europe,DE,Germany,1490000000.0,3.162,3.702,2.862,2.548,4920.0,7419.0,21.12204195757492,Operation,MTH002,-0.1,-0.1,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.817,3.0,Good Health and Wellbeing,0.7621148386492276
1205,WEU,Western Europe,CH,Switzerland,5305365000.0,2.879,3.25,2.5,2.667,637605.0,503162.0,22.39198440985005,,,,,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",1.0,2.0,Zero Hunger,0.39999999999999997
1206,WEU,Western Europe,ES,Spain,2980000000.0,1.998,2.138,1.785,2.0,1802.0,0.0,21.81518913779929,Operation,MTH001,-0.25,-0.25,J,Information and communication,61,Telecommunications,1.0,11.0,Sustainable Cities and Communities,
1206,WEU,Western Europe,ES,Spain,2980000000.0,1.998,2.138,1.785,2.0,1802.0,0.0,21.81518913779929,Other,ENVIB010,-0.064,-0.064,J,Information and communication,61,Telecommunications,1.0,11.0,Sustainable Cities and Communities,
1206,WEU,Western Europe,ES,Spain,2980000000.0,1.998,2.138,1.785,2.0,1802.0,0.0,21.81518913779929,Other,ENVIB010,-0.064,-0.064,J,Information and communication,61,Telecommunications,1.0,13.0,Climate Action,
1206,WEU,Western Europe,ES,Spain,2980000000.0,1.998,2.138,1.785,2.0,1802.0,0.0,21.81518913779929,Other,ENVIB010,-0.064,-0.064,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",
1206,WEU,Western Europe,ES,Spain,2980000000.0,1.998,2.138,1.785,2.0,1802.0,0.0,21.81518913779929,Operation,J.58.94.P,0.014,0.014,J,Information and communication,61,Telecommunications,1.0,11.0,Sustainable Cities and Communities,
1206,WEU,Western Europe,ES,Spain,2980000000.0,1.998,2.138,1.785,2.0,1802.0,0.0,21.81518913779929,Operation,J.58.94.P,0.014,0.014,J,Information and communication,61,Telecommunications,1.0,13.0,Climate Action,
1206,WEU,Western Europe,ES,Spain,2980000000.0,1.998,2.138,1.785,2.0,1802.0,0.0,21.81518913779929,Operation,J.58.94.P,0.014,0.014,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",
1206,WEU,Western Europe,ES,Spain,2980000000.0,1.998,2.138,1.785,2.0,1802.0,0.0,21.81518913779929,Operation,MTH001,-0.25,-0.25,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",
1206,WEU,Western Europe,ES,Spain,2980000000.0,1.998,2.138,1.785,2.0,1802.0,0.0,21.81518913779929,Operation,MTH001,-0.25,-0.25,J,Information and communication,61,Telecommunications,1.0,13.0,Climate Action,
1207,EEU,Eastern Europe,CZ,Czechia,1114065013.0,2.646,3.8,1.75,1.643,13722.0,370328.0,20.83128133761033,Operation,MTH002,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
1207,EEU,Eastern Europe,CZ,Czechia,1114065013.0,2.646,3.8,1.75,1.643,13722.0,370328.0,20.83128133761033,Manufacturing,C.21.9.B,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,
1208,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,3371500000.0,3.16,3.602,2.807,2.786,41015.0,5405.0,21.938623586435515,Operation,M.75.2.P,0.090923921,0.090923921,M,"Professional, scientific and technical activities",75,Veterinary activities,1.0,3.0,Good Health and Wellbeing,0.757350221351072
1211,WEU,Western Europe,NL,Netherlands,3080000000.0,2.926,3.557,2.75,2.0,50000.0,17000.0,21.84819543425657,Operation,MTH002,-0.1,-0.1,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,0.8148265585590202
1213,WEU,Western Europe,CH,Switzerland,4440000000.0,3.129,3.9,2.675,2.286,7600.0,5500.0,22.21392021361577,,,,,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.8194,3.0,Good Health and Wellbeing,0.7520629356442314
1213,WEU,Western Europe,CH,Switzerland,4440000000.0,3.129,3.9,2.675,2.286,7600.0,5500.0,22.21392021361577,,,,,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.1806,3.0,Good Health and Wellbeing,0.7520629356442314
1214,WEU,Western Europe,LU,Luxembourg,1116728000.0,2.449,2.465,2.143,2.786,747.0,111.0,20.83366881887554,,,,,J,Information and communication,61,Telecommunications,0.5,9.0,"Industry, Innovation and Infrastructure",
1214,WEU,Western Europe,LU,Luxembourg,1116728000.0,2.449,2.465,2.143,2.786,747.0,111.0,20.83366881887554,,,,,C,Manufacturing,26,"Manufacture of computer, electronic and optical products",0.5,9.0,"Industry, Innovation and Infrastructure",
1224,WEU,Western Europe,NL,Netherlands,1732400000.0,2.978,3.413,2.9,2.286,32666.0,3860.0,21.27277356788198,Raw materials,C.28.94.P,0.176328502,0.176328502,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.29468599,8.0,Decent Work and Economic Growth,0.8116025078265058
1224,WEU,Western Europe,NL,Netherlands,1732400000.0,2.978,3.413,2.9,2.286,32666.0,3860.0,21.27277356788198,Raw materials,C.28.94.P,0.176328502,0.176328502,N,"Professional, Scientific And Technical Activities",77,Rental and leasing activities,0.70531401,12.0,Responsible Consumption and Production,0.6875231339706154
1225,WEU,Western Europe,BE,Belgium,3360000000.0,2.686,3.012,2.827,1.929,24256.0,4085.0,21.935206811219143,,,,,N,"Professional, Scientific And Technical Activities",78,Employment activities,1.0,12.0,Responsible Consumption and Production,0.6071618177401825
1226,WEU,Western Europe,CH,Switzerland,828744000.0,3.128,3.6,3.1,2.31,441.0,1357.0,20.53542186082577,,,,,C,Manufacturing,32,Other manufacturing,0.5,3.0,Good Health and Wellbeing,0.8055865446162113
1226,WEU,Western Europe,CH,Switzerland,828744000.0,3.128,3.6,3.1,2.31,441.0,1357.0,20.53542186082577,,,,,G,Wholesale And Retail Trade,47,Retail trade,0.5,7.0,Affordable and Clean Energy,0.23292604529702265
1227,WEU,Western Europe,JE,Jersey,661000000.0,3.374,4.0,2.012,3.881,637.0,91.0,20.30926439932882,,,,,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",1.0,3.0,Good Health and Wellbeing,
1229,WEU,Western Europe,DE,Germany,9300000000.0,2.352,2.13,2.9,2.095,115383.0,8264.0,22.95328023721315,,,,,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.188333333,12.0,Responsible Consumption and Production,0.8411034852888951
1229,WEU,Western Europe,DE,Germany,9300000000.0,2.352,2.13,2.9,2.095,115383.0,8264.0,22.95328023721315,,,,,F,Construction,43,Specialised construction activities,0.811666667,11.0,Sustainable Cities and Communities,0.41098743761868206
1238,NAM,Northern America,CA,Canada,19400000000.0,3.544,3.418,3.652,3.643,205624.0,47661.0,23.68853890306724,,,,,N,"Professional, Scientific And Technical Activities",80,Investigation and security activities,0.904671676,12.0,Responsible Consumption and Production,0.8086252388249098
1238,NAM,Northern America,CA,Canada,19400000000.0,3.544,3.418,3.652,3.643,205624.0,47661.0,23.68853890306724,,,,,N,"Professional, Scientific And Technical Activities",78,Employment activities,0.047664162,12.0,Responsible Consumption and Production,0.8086252388249098
1238,NAM,Northern America,CA,Canada,19400000000.0,3.544,3.418,3.652,3.643,205624.0,47661.0,23.68853890306724,,,,,N,"Professional, Scientific And Technical Activities",81,Services to buildings and landscape activities,0.047664162,12.0,Responsible Consumption and Production,0.8086252388249098
1239,WEU,Western Europe,DE,Germany,1392163000.0,2.023,1.0,3.0,2.69,7650.0,7760.0,21.05412449042269,,,,,H,Transportation And Storage,52,"Warehousing, storage and support activities for transportation",1.0,9.0,"Industry, Innovation and Infrastructure",0.5904152651373195
1242,WEU,Western Europe,IT,Italy,440714000.0,3.042,3.53,3.0,2.214,1962.0,400.0,19.903906699219068,Operation,MTH002,-0.2,-0.2,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.148670113,3.0,Good Health and Wellbeing,1.0
1242,WEU,Western Europe,IT,Italy,440714000.0,3.042,3.53,3.0,2.214,1962.0,400.0,19.903906699219068,Raw materials,C.32.34.B,-0.5,-0.5,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.148670113,11.0,Sustainable Cities and Communities,0.6000000000000001
1242,WEU,Western Europe,IT,Italy,440714000.0,3.042,3.53,3.0,2.214,1962.0,400.0,19.903906699219068,Raw materials,C.32.34.B,-0.5,-0.5,C,Manufacturing,27,Manufacture of electrical equipment,0.851329887,11.0,Sustainable Cities and Communities,0.6000000000000001
1242,WEU,Western Europe,IT,Italy,440714000.0,3.042,3.53,3.0,2.214,1962.0,400.0,19.903906699219068,Operation,MTH002,-0.2,-0.2,C,Manufacturing,27,Manufacture of electrical equipment,0.851329887,3.0,Good Health and Wellbeing,1.0
1242,WEU,Western Europe,IT,Italy,440714000.0,3.042,3.53,3.0,2.214,1962.0,400.0,19.903906699219068,Raw materials,C.27.52.P,0.054485449,0.054485449,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.148670113,12.0,Responsible Consumption and Production,0.42828376575175664
1242,WEU,Western Europe,IT,Italy,440714000.0,3.042,3.53,3.0,2.214,1962.0,400.0,19.903906699219068,Raw materials,C.27.52.P,0.054485449,0.054485449,C,Manufacturing,27,Manufacture of electrical equipment,0.851329887,12.0,Responsible Consumption and Production,0.42828376575175664
1243,WEU,Western Europe,SE,Sweden,3410000000.0,2.752,2.961,2.9,2.2,48140.0,3215.0,21.949978128535093,Other,ENVIB010,-0.1,-0.1,N,"Professional, Scientific And Technical Activities",80,Investigation and security activities,1.0,12.0,Responsible Consumption and Production,0.6259177493647318
1245,WEU,Western Europe,DE,Germany,817000000.0,3.235,4.0,2.72,2.476,38092.0,35629.0,20.521149654048266,,,,,C,Manufacturing,23,Manufacture of other non-metallic mineral products,1.0,3.0,Good Health and Wellbeing,0.7707453022424681
1246,WEU,Western Europe,IT,Italy,830700000.0,3.089,2.863,3.917,2.5,36110.0,34481.0,20.537779278013105,Operation,MTH002,-0.3,-0.3,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",1.0,11.0,Sustainable Cities and Communities,0.38108686863729
1246,WEU,Western Europe,IT,Italy,830700000.0,3.089,2.863,3.917,2.5,36110.0,34481.0,20.537779278013105,Raw materials,C.32.34.B,-0.5,-0.5,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",1.0,3.0,Good Health and Wellbeing,0.3986644755671401
1248,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2045400000.0,3.017,3.658,3.004,1.881,5520.24,9060.42,21.43885920682509,Manufacturing,C.21.9.B,-0.073081686,-0.073081686,J,Information and communication,63,Information service activities,0.134591572,9.0,"Industry, Innovation and Infrastructure",0.4096409560277379
1248,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2045400000.0,3.017,3.658,3.004,1.881,5520.24,9060.42,21.43885920682509,End-use,C.14.34.P,0.065698023,0.065698023,C,Manufacturing,14,Manufacture of wearing apparel,0.065698023,11.0,Sustainable Cities and Communities,0.6
1248,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2045400000.0,3.017,3.658,3.004,1.881,5520.24,9060.42,21.43885920682509,End-use,C.14.34.P,0.065698023,0.065698023,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.134591572,3.0,Good Health and Wellbeing,0.5871769676170422
1248,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2045400000.0,3.017,3.658,3.004,1.881,5520.24,9060.42,21.43885920682509,Manufacturing,C.21.9.B,-0.073081686,-0.073081686,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.134591572,3.0,Good Health and Wellbeing,0.8249481955257031
1248,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2045400000.0,3.017,3.658,3.004,1.881,5520.24,9060.42,21.43885920682509,End-use,C.14.34.P,0.065698023,0.065698023,J,Information and communication,63,Information service activities,0.134591572,9.0,"Industry, Innovation and Infrastructure",0.8261196604490272
1248,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2045400000.0,3.017,3.658,3.004,1.881,5520.24,9060.42,21.43885920682509,End-use,C.14.34.P,0.065698023,0.065698023,G,Wholesale And Retail Trade,47,Retail trade,0.299710405,9.0,"Industry, Innovation and Infrastructure",0.6463648122679926
1248,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2045400000.0,3.017,3.658,3.004,1.881,5520.24,9060.42,21.43885920682509,Manufacturing,C.21.9.B,-0.073081686,-0.073081686,C,Manufacturing,10,Manufacture of food products,0.131396046,3.0,Good Health and Wellbeing,0.8154570372120671
1248,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2045400000.0,3.017,3.658,3.004,1.881,5520.24,9060.42,21.43885920682509,End-use,C.14.34.P,0.065698023,0.065698023,C,Manufacturing,20,Manufacture of chemicals and chemical products,0.234012383,11.0,Sustainable Cities and Communities,0.6
