entity_id,region_code,region_name,country_code,country_name,revenue,overall_score,environmental_score,social_score,governance_score,target_scope_1,target_scope_2,revenue_log,activity_type,activity_code,env_score_adjustment,env_score_adjustment_capped,nace_level_1_code,nace_level_1_name,nace_level_2_code,nace_level_2_name,revenue_pct,sdg_id,sdg_name,Sector_Comp_1,Sector_Comp_2,Sector_Comp_3,Sector_Comp_4,Sector_Comp_5,Sector_Comp_6,Sector_Comp_7,Sector_Comp_8,Sector_Comp_9,Sector_Comp_10,num_activities,avg_env_score_adjustment,has_activity,revenue_x_environmental_score,revenue_x_governance_score,E_x_S,S_x_G,country_ts2_per_revenue,target_scope_1_log,target_scope_2_log
10213,NAM,Northern America,US,United States of America,7659832000.0,3.126,3.086,4.124,2.0,4012.22,21970.65,22.75925588847407,Operation,MTH002,-0.1,-0.1,O,Administrative And Support Service Activities,84,Public administration and defence; compulsory social security,1.0,12.0,Responsible Consumption and Production,-0.2153705746328454,-0.1469654528350806,-0.1199201058934201,-0.0887206737270333,-0.2617935091796628,-0.1178374364203693,-0.2428227555950238,-0.0910306206904155,-0.0376436805946687,-0.0787517228142262,1,-0.1,1,23638241552.0,15319664000.0,12.726663999999998,8.248,4.5487802618851305e-05,8.29734919059331,9.99750826497099
10801,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1298700000.0,3.176,3.469,2.942,2.929,4326.6,6568.0,20.98462960185032,Operation,MTH002,-0.1,-0.1,C,Manufacturing,26,"Manufacture of computer, electronic and optical products",0.333333333,3.0,Good Health and Wellbeing,0.5068986045631096,-0.112535012334386,0.3028601342859744,-0.105200293962476,-0.167747880534578,-0.1148457746533526,0.0845317524000437,0.0345403184605587,0.0033209776839269,-0.2332286449876539,3,-0.1,1,4505190300.0,3803892300.0,10.205798,8.617118,9.190606958410844e-06,8.372768394813418,8.790116892892472
1091,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2350200000.0,3.07,3.653,2.711,2.452,242.4,1726.0,21.57776626828961,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,66,Activities auxiliary to financial services and insurance activities,1.0,3.0,Good Health and Wellbeing,-0.2081568122690243,-0.2074417927642791,-0.1117226997244302,-0.1474206133562771,-0.3419798178444989,0.1835932615447046,-0.2028155532392856,0.2397339777187882,-0.1932864891642134,-0.4743316522920656,1,-0.1,1,8585280600.0,5762690400.0,9.903283,6.647372,9.190606958410844e-06,5.494706180553427,7.454141078146678
2279,WEU,Western Europe,IE,Ireland,7996644000.0,3.147,4.238,3.0,1.357,3478.0,118.0,22.80228779073656,Transportation,H.51.4.B,-0.656900288,-0.59564125632,G,Wholesale And Retail Trade,46,"Wholesale trade, except of motor vehicles and motorcycles",0.081426909,8.0,Decent Work and Economic Growth,-0.130398473882649,-0.0826156042110029,-0.2328055459129221,-0.5938679501514867,1.962870035120656,0.3773672568850452,-0.0918613052032473,0.0108263892010333,0.1919278861656255,0.2295337705348949,2,-0.656900288,1,33889777272.000004,10851445908.0,12.714000000000002,4.071,4.026631224046934e-06,8.154500175151941,4.77912349311153
1179,WEU,Western Europe,ES,Spain,421000000.0,3.252,3.52,2.88,3.214,21074.42,34687.78,19.85814339402195,Other,ENVIB010,-0.2,-0.2,C,Manufacturing,10,Manufacture of food products,1.0,3.0,Good Health and Wellbeing,-0.1562113752693864,-0.1573218880558126,-0.0768784869260621,-0.0274860844882205,-0.1825608191895323,-0.0366448139260119,-0.1239903977068153,0.1151474571327076,-0.1267367847435613,-0.2216835655288106,1,-0.2,1,1481920000.0,1353094000.0,10.1376,9.25632,1.0041005413315722e-05,9.955862711497105,10.45417157070887
1205,WEU,Western Europe,CH,Switzerland,5305365000.0,2.879,3.25,2.5,2.667,637605.0,503162.0,22.39198440985005,Operation,MTH002,-0.1,-0.1,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",1.0,2.0,Zero Hunger,-0.2408024093572221,0.1094757528355547,-0.1686775963459327,-0.2630275402282365,-0.2093605428446341,-0.1451682256537337,-0.7794755666668364,-0.2890598332842945,-0.7372703542024933,-0.9555751694675204,1,-0.1,1,17242436250.0,14149408454.999998,8.125,6.6675,2.0149717750949244e-05,13.365475816702448,13.128669452253185
2889,WEU,Western Europe,NL,Netherlands,856263000.0,3.388,3.9,3.5,2.333,36217.0,67558.0,20.568088131075072,Operation,MTH002,-0.1,-0.1,I,Accommodation And Food Service Activities,55,Accommodation,1.0,9.0,"Industry, Innovation and Infrastructure",-0.2477096924261609,-0.3021283490386175,-0.511588156308952,4.490464666412524,0.93403184092149,0.0220976581748257,0.6862292892913916,0.1489092420085093,-0.2601414780261863,0.0685287810370896,1,-0.1,1,3339425700.0,1997661579.0,13.65,8.165500000000002,2.870823443040889e-05,10.497311511801287,11.120756569154404
1225,WEU,Western Europe,BE,Belgium,3360000000.0,2.686,3.012,2.827,1.929,24256.0,4085.0,21.935206811219143,Operation,MTH002,-0.1,-0.1,N,"Professional, Scientific And Technical Activities",78,Employment activities,1.0,12.0,Responsible Consumption and Production,-0.2057722379010423,-0.2049529621633063,-0.1231298780885685,0.1085713591485253,-0.1659365443128543,-0.0243081402632716,-0.1757331539498809,0.2471775794467745,-0.2533500281503504,-0.450761033153802,1,-0.1,1,10120320000.0,6481440000.0,8.514924,5.453283,2.31221934781612e-06,10.09646051450522,8.315321775377567
3295,WEU,Western Europe,FR,France,19300000000.0,2.508,3.053,2.742,1.243,72515.0,12224.0,23.683370932909064,Other,ENVIB010,-0.1,-0.1,D,"Electricity, Gas, Steam And Air Conditioning Supply",35,"Electricity, gas, steam and air conditioning supply",1.0,7.0,Affordable and Clean Energy,-0.0806811981400309,-0.1641412047728849,-0.1570060992616646,-0.2141491937233359,0.4274723629834334,0.1547729635802029,-0.5768641499190142,0.4828504320165114,-0.2268341482049836,-0.7749408158876289,2,-0.1,1,58922900000.0,23989900000.000004,8.371326,3.408306,1.4630044194219064e-05,11.19156250614956,9.411238314343072
2645,NAM,Northern America,US,United States of America,1561252000.0,2.895,3.65,2.35,2.19,281.0,3425.0,21.168753901068573,Operation,MTH002,-0.1,-0.1,M,"Professional, scientific and technical activities",70,Activities of head offices and management consultancy,0.333333333,3.0,Good Health and Wellbeing,-0.1708941695195067,-0.1353723459826724,-0.1749254264703446,-0.2993316707858988,0.4146837556796408,-0.1188224918086324,0.3636725435401023,-0.1837085246480163,0.2222818266650648,-0.0561126559978593,3,-0.1,1,5698569800.0,3419141880.0,8.5775,5.1465,4.5487802618851305e-05,5.641907070938114,8.139148678884066
999,WEU,Western Europe,NL,Netherlands,4110000000.0,1.987,2.12,2.014,1.714,3684.0,204.0,22.136688865697863,Operation,MTH001,-0.25,-0.25,J,Information and communication,61,Telecommunications,1.0,16.0,"Peace, Justice and Strong Institutions",-0.1327052466627641,-0.1524454785831753,-0.0399280045205773,-0.0804359977815167,-0.241955753083744,-0.0273149847290908,-0.2543597398902332,0.0017612407863014,0.2892124098247244,-0.2692071364441744,2,-0.25,1,8713200000.0,7044540000.0,4.26968,3.4519959999999994,2.870823443040889e-05,8.212025804623437,5.3230099791384085
2684,NAM,Northern America,US,United States of America,1049288000.0,3.034,3.722,2.506,2.429,39206.0,33697.0,20.77137767682021,Disposal ,Q.86.1.P,0.039383075,0.039383075,C,Manufacturing,32,Other manufacturing,0.21138586,3.0,Good Health and Wellbeing,1.4995978047622356,-0.0919210067285407,-0.2477927640203461,-0.6861799007541998,0.5581449851011537,-0.5220630022602714,1.768944788799791,-0.2862205583418311,0.4751099303097783,0.322289074979425,8,0.0092760314999999,1,3905449936.0,2548720552.0,9.327331999999998,6.087073999999999,4.5487802618851305e-05,10.576610581265143,10.42519376739833
2703,NAM,Northern America,US,United States of America,2550000000.0,2.79,3.101,2.9,2.095,1506.0,4151.0,21.659359196508905,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,66,Activities auxiliary to financial services and insurance activities,1.0,3.0,Good Health and Wellbeing,-0.2081568122690236,-0.2074417927642774,-0.1117226997244307,-0.1474206133562779,-0.341979817844499,0.1835932615447032,-0.2028155532392847,0.2397339777187869,-0.1932864891642156,-0.4743316522920636,1,-0.1,1,7907550000.0,5342250000.000001,8.992899999999999,6.075500000000001,4.5487802618851305e-05,7.317876198626496,8.331345424845724
1645,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,535412000.0,2.992,3.1,3.0,2.786,21.0,44.0,20.098547103816124,Operation,MTH002,-0.1,-0.1,J,Information and communication,62,"Computer programming, consultancy and related activities",1.0,9.0,"Industry, Innovation and Infrastructure",-0.1608745289169817,-0.1667006445809759,-0.0851835860757423,-0.1030855657943609,-0.2833444657241638,-0.0577918384387305,-0.1791272556499838,0.1633901123737028,-0.0378477281447858,-0.4650781294849642,1,-0.1,1,1659777200.0,1491657832.0,9.3,8.358,9.190606958410844e-06,3.091042453358316,3.80666248977032
1776,WEU,Western Europe,NO,Norway,645700000.0,3.017,3.509,3.006,2.143,180.1,2298.2,20.285845559145404,Operation,MTH002,-0.1,-0.1,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.999736422,3.0,Good Health and Wellbeing,-0.2365173895604402,-0.0761879256071821,-0.1998819763423833,0.0872652635310796,-0.3420571591142715,-0.3189141884593136,-1.104031743513956,-1.2252188371485644,0.1812600478606551,0.7624337986132019,2,-0.1,1,2265761300.0,1383735099.9999998,10.548054,6.441857999999999,5.222593576580707e-05,5.199049364889368,7.740316515324761
1425,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1706700000.0,3.382,3.351,4.818,1.714,2743.0,1630.0,21.25782751897491,Operation,MTH002,-0.1,-0.1,R,Human Health And Social Work Activities,92,Gambling and betting activities,1.0,3.0,Good Health and Wellbeing,-0.1772642120083365,-0.1654317904336846,-0.0815632109969157,-0.0469448469812878,-0.2157441595209018,-0.053436970358757,-0.1747172955115111,0.0743242651404355,-0.13173748275236,-0.1841317081051691,1,-0.1,1,5719151700.0,2925283800.0,16.145118,8.258052,9.190606958410844e-06,7.917171988845776,7.396948602621014
3976,WEU,Western Europe,CH,Switzerland,2700000000.0,3.663,4.765,2.286,3.333,114964.0,49621.0,21.716517610327063,Other,ENVIB010,-0.1,-0.1,H,Transportation And Storage,52,"Warehousing, storage and support activities for transportation",1.0,8.0,Decent Work and Economic Growth,-0.2078015942121172,-0.1994915863705383,-0.1181321286560803,-0.0990827641749496,-0.3597932774012607,0.0689668263018015,-0.0608007562193895,0.7851468187603189,0.0468467866561118,-0.0330270811724367,1,-0.1,1,12865500000.0,8999100000.0,10.89279,7.619238,2.0149717750949244e-05,11.6523830131961,10.812189562761608
3518,NAM,Northern America,US,United States of America,2849600000.0,3.504,3.953,3.15,3.119,2807.0,4488.0,21.7704444708506,Operation,MTH002,-0.1,-0.1,C,Manufacturing,25,"Manufacture of fabricated metal products, except machinery and equipment",0.333333333,3.0,Good Health and Wellbeing,-0.4120170712438005,-0.0921929094940269,-0.3534741066785615,-0.6305771634348586,-0.4182516175189363,-0.164311404678673,-1.2891789562497349,-0.1512090305368932,-1.3634070728488663,-2.337761546511828,6,-0.175,1,11264468800.0,8887902400.0,12.451949999999998,9.82485,4.5487802618851305e-05,7.940227765145702,8.409385238781931
3313,WEU,Western Europe,IT,Italy,462689000.0,3.064,3.094,2.974,3.119,1044.0,4099.0,19.95256568225256,Operation,J.58.20.P,0.015298181,0.015298181,N,"Professional, Scientific And Technical Activities",82,"Office administrative, office support and other business support activities",0.104930093,3.0,Good Health and Wellbeing,-0.2604491838525061,-0.2785437852967551,-0.1811240228329927,-0.2449617516129103,-0.5724270866025774,-0.0972909596348374,-0.4765727425832737,0.3130069612425858,-0.2277485250077406,-1.1999071030493076,4,-0.005343438,1,1431559766.0,1443126991.0,9.201556,9.275906,2.691973307029712e-05,6.951772164398911,8.318742252692399
2380,NAM,Northern America,US,United States of America,5693603000.0,2.64,3.168,2.042,2.405,441976.0,4397.0,22.46260910103224,Manufacturing,C.11.2.B,-0.1,-0.1,M,"Professional, scientific and technical activities",71,Architectural and engineering activities; technical testing and analysis,0.168258834,3.0,Good Health and Wellbeing,-0.2095625527466066,-0.1278290807811931,0.8681592969325257,-0.0439603618311775,-0.1578203584834865,-0.1060041491730221,-0.3174343693212134,-0.1194296695005038,-0.3103583785259027,-0.3693609936260977,3,-0.1,1,18037334304.0,13693115214.999998,6.469056,4.911009999999999,4.5487802618851305e-05,12.99901312350681,8.388905171114706
1238,NAM,Northern America,CA,Canada,19400000000.0,3.544,3.418,3.652,3.643,205624.0,47661.0,23.68853890306724,Farming,A.1.4.B,-0.073516405,-0.073516405,N,"Professional, Scientific And Technical Activities",80,Investigation and security activities,0.904671676,12.0,Responsible Consumption and Production,-0.2102281011654495,-0.1933948137844474,-0.0857978426909573,-0.0926001888931126,-0.2939371367143603,-0.0845421348039618,-0.2572827433539548,0.088032631777439,-0.2116404965739443,-0.3298949534976615,3,-0.073516405,1,66309200000.0,70674200000.0,12.482536,13.304236,8.23447626268811e-06,12.233809400501771,10.77188971368331
1799,NAM,Northern America,US,United States of America,2240000000.0,3.205,4.75,2.25,1.571,59459.0,2751.0,21.529741703259788,Other,ENVIB010,-0.1,-0.1,D,"Electricity, Gas, Steam And Air Conditioning Supply",35,"Electricity, gas, steam and air conditioning supply",1.0,7.0,Affordable and Clean Energy,-0.086273809023907,-0.1187280886232117,-0.0910926895185455,-0.1194128501752239,0.1838897953957521,0.0720298421954589,-0.3048374875068817,0.2549723975744274,-0.12762689197334,-0.4096513762870841,1,-0.1,1,10640000000.0,3519040000.0,10.6875,3.53475,4.5487802618851305e-05,10.993059096552088,7.920083199053234
3342,WEU,Western Europe,BE,Belgium,976893000.0,3.294,3.944,3.0,2.476,19518.0,9123.0,20.69988768609756,Operation,MTH002,-0.1,-0.1,C,Manufacturing,28,Manufacture of machinery and equipment n.e.c.,0.094135173,3.0,Good Health and Wellbeing,-0.2403881509711178,0.0920017286380776,-0.1715912457703787,-0.2301407072721053,-0.2218340671865848,-0.1614854974767949,-0.8099289973402303,-0.3770065518949203,-0.6509579514896335,-0.7939946610446341,2,-0.1,1,3852865992.0,2418787068.0,11.832,7.428,2.31221934781612e-06,9.879143629146611,9.11866358340428
1204,WEU,Western Europe,DE,Germany,1490000000.0,3.162,3.702,2.862,2.548,4920.0,7419.0,21.12204195757492,Operation,MTH002,-0.1,-0.1,C,Manufacturing,33,"Repair, maintenance and installation of machinery and equipment",0.183,3.0,Good Health and Wellbeing,-0.3167007904084677,-0.1016577389610672,-0.3750202589499211,0.7356721981750344,-0.4738481477393433,-0.601241699159127,-1.83109865708687,-2.54184210272038,1.3126161669265457,1.827118944079964,2,-0.1,1,5515980000.0,3796520000.0,10.595124,7.292376,1.1990447633649742e-05,8.501267040865978,8.911934336161426
1644,WEU,Western Europe,CH,Switzerland,2000000000.0,3.445,4.067,2.6,3.338,190865.0,155446.0,21.41641301800636,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,3.0,Good Health and Wellbeing,-0.1292209714998988,-0.0588249862110986,-0.1330587678184049,-0.2242079399675824,-0.0434914597081004,-0.0705133708190659,-0.1216459936173267,0.1115193765404112,-0.2741815124568126,-0.2406238726585362,1,-0.1,1,8134000000.0,6676000000.0,10.5742,8.6788,2.0149717750949244e-05,12.159326890132265,11.95406011649077
2306,WEU,Western Europe,IE,Ireland,2470000000.0,3.79,4.9,3.0,2.738,184.0,43.0,21.627483987991155,Transportation,H.51.1.B,-0.1,-0.1,K,Financial and insurance activities,64,"Financial service activities, except insurance and pension funding",1.0,3.0,Good Health and Wellbeing,-0.2063097058465182,-0.2007684847159055,-0.1137615087657349,-0.145587722578426,-0.380849260668415,0.2324373437517486,-0.2311511356089238,0.139221656273742,-0.2968090636036025,-0.6281245646839181,1,-0.1,1,12103000000.0,6762860000.0,14.7,8.214,4.026631224046934e-06,5.220355825078324,3.784189633918261
2920,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,549000000.0,2.924,3.75,1.9,2.667,3217.0,12858.0,20.1236090012953,Manufacturing,C.11.2.B,-0.1,-0.1,R,Human Health And Social Work Activities,93,Sports activities and amusement and recreation activities,1.0,3.0,Good Health and Wellbeing,-0.2402488645421887,-0.2823750733723182,-0.3165502914095665,0.7513106053580666,-0.7469539331810958,-0.6194024719951653,-1.553737231637513,-2.7635759297559304,5.808652929394587,1.3076678642638175,1,-0.1,1,2058750000.0,1464183000.0,7.125,5.0673,9.190606958410844e-06,8.076515327552329,9.46179923427044
1368,WEU,Western Europe,IT,Italy,502076000.0,2.953,3.136,2.86,2.738,1036.8,948.05,20.034262062611067,End-use,M.74.2.B,-0.062139851,-0.062139851,N,"Professional, Scientific And Technical Activities",82,"Office administrative, office support and other business support activities",0.13557098,3.0,Good Health and Wellbeing,-0.1759484444484396,-0.1955812392400867,-0.1550486015849759,0.0042412617506444,-0.3220876521927411,-0.147270262577903,-0.2247126889874477,-0.1490968737042101,0.4903087609745854,-0.4571311212566299,2,-0.062139851,1,1574510336.0,1374684088.0,8.96896,7.830679999999999,2.691973307029712e-05,6.944858366933639,6.855461484261003
1383,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,1015900000.0,3.062,3.492,2.744,2.667,5640.0,199.0,20.739040757046123,Operation,L.68.6.B,-0.492174427,-0.492174427,A,"Agriculture, Forestry And Fishing",2,Forestry and logging,0.009548184,11.0,Sustainable Cities and Communities,-0.3807051670412857,-0.4802697229015636,-0.4737296025757461,-0.3871112427309164,-4.150945513596958,18.454578616290167,4.005674797803232,-2.5836742793458733,0.7422912458482156,1.5688344658396458,2,-0.492174427,1,3547522800.0,2709405300.0,9.582048,7.318248,9.190606958410844e-06,8.637816633739977,5.298317366548036
1658,WEU,Western Europe,FR,France,10368400000.0,2.441,2.507,1.935,2.929,24264.0,51841.0,23.062028556155493,Operation,MTH002,-0.1,-0.1,J,Information and communication,61,Telecommunications,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1122858332852737,-0.1128802255283567,-0.0325536421480019,-0.0525562522043147,-0.150824262637837,-0.0190141319591883,-0.1435852824924904,0.0144278019593219,0.1303963870415138,-0.1567845365653566,1,-0.1,1,25993578800.0,30369043600.0,4.851045,5.667615,1.4630044194219064e-05,10.096790261839317,10.855955910528872
1710,WEU,Western Europe,FR,France,1520000000.0,3.157,3.548,2.878,2.786,33357.0,21636.0,21.14197617246249,Operation,MTH002,-0.2,-0.2,C,Manufacturing,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.333333333,3.0,Good Health and Wellbeing,-0.339002213676293,0.6825937400654468,0.1118916303478802,-0.2949745829379048,-0.1152595943360463,-0.1195264575695461,-0.5288866403532853,0.0096611176227694,-0.5776243939572392,-0.911817886800466,6,-0.15,1,5392960000.0,4234720000.0,10.211144,8.018108,1.4630044194219064e-05,10.415052902637118,9.98216009118743
4051,NAM,Northern America,US,United States of America,1583900000.0,3.568,4.897,3.0,1.857,8574.81,599.49,21.183155997664,Operation,MTH002,-0.1,-0.1,C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",0.999245744,3.0,Good Health and Wellbeing,-0.153761150262292,-0.0963286302321227,-0.0825489260184239,-0.061232792797223,-0.1760474463289846,-0.1020543316588601,-0.290150602172867,-0.2694366937971333,-0.2413957646809578,0.4248957730109121,2,-0.1,1,7756358300.0,2941302300.0,14.691,5.571,4.5487802618851305e-05,9.056700728214414,6.397745988592037
10054,NAM,Northern America,US,United States of America,2307900000.0,2.867,3.71,2.801,1.429,512369.0,109701.0,21.55960385753057,Operation,MTH002,-0.1,-0.1,C,Manufacturing,32,Other manufacturing,0.216891219,2.0,Zero Hunger,-0.3802393000890017,0.2820292527286498,-0.4377403529241054,-0.923734047985156,0.8897950741190075,-0.0922954187671917,-1.6629715151994824,-0.7709130519397441,-1.6472022768824712,-2.1574759545791933,4,-0.1,1,8562309000.0,3297989100.0,10.39171,4.002629000000001,4.5487802618851305e-05,13.146802299281347,11.605522877637696
1457,WEU,Western Europe,IT,Italy,583000000.0,2.454,2.437,2.263,2.714,187900.0,14900.0,20.18369774603003,Operation,MTH002,-0.1,-0.1,E,"Water Supply; Sewerage, Waste Management And Remediation Activities",39,Remediation activities and other waste management service activities,0.117,11.0,Sustainable Cities and Communities,-0.2374646678999706,-0.2159358233796914,-0.082020277005594,-0.1752069626462435,-0.4356896280180778,-0.164985857306403,-0.6443935557822519,-0.048358786526522,-0.5364546317728579,-0.7050510111369961,2,-0.1,1,1420771000.0,1582262000.0,5.514931,6.141782,2.691973307029712e-05,12.14367050736717,9.60918360377546
1538,WEU,Western Europe,NL,Netherlands,610000000.0,2.805,3.9,1.655,2.214,142884.0,118052.0,20.228969516770974,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,1.0,3.0,Good Health and Wellbeing,-0.2020996221309397,-0.2020996988328295,-0.1502649496717048,-0.3313565779430995,-0.2998400207480256,-0.4816221433023002,1.2219606457097376,-0.2329155369991831,-0.2275543301989229,-0.1926857055512954,1,-0.1,1,2379000000.0,1350540000.0,6.4545,3.66417,2.870823443040889e-05,11.869795389898933,11.678888955151365
4225,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,2972737000.0,3.258,4.043,2.83,2.357,412225.0,62720.0,21.81274891455353,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,2.0,Zero Hunger,-0.1292209714998988,-0.0588249862110986,-0.1330587678184049,-0.2242079399675824,-0.0434914597081004,-0.0705133708190659,-0.1216459936173267,0.1115193765404112,-0.2741815124568126,-0.2406238726585362,1,-0.1,1,12018775691.0,7006741109.000001,11.44169,6.670310000000001,9.190606958410844e-06,12.929327021625893,11.046451598774738
3668,WEU,Western Europe,SE,Sweden,16900000000.0,3.031,3.805,2.907,1.786,54334.0,443.0,23.55057945893461,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,65,"Insurance, reinsurance and pension funding, except compulsory social security",0.09,9.0,"Industry, Innovation and Infrastructure",-0.2208719633450384,-0.1258787559001914,0.1366994857070261,-0.1219065101485694,-0.2216728556807112,-0.131057183866768,-0.4875732503400212,-0.1409847409262753,-0.4280316649951704,-0.523316057715926,2,-0.1,1,64304500000.0,30183400000.0,11.061135,5.191902,1.0694268470598077e-06,10.902923865496952,6.095824562432225
1415,EA,Eastern Asia,CN,China,18200000000.0,3.091,3.944,3.079,1.571,194982.0,3486.0,23.624687431084105,Operation,MTH002,-0.1,-0.1,C,Manufacturing,29,"Manufacture of motor vehicles, trailers and semi-trailers",0.664515593,11.0,Sustainable Cities and Communities,-0.2711088167204826,-0.1057600158763646,-0.2184141594440195,0.001387444528031,-0.4037634605497565,-0.3386585297388321,-1.0930082073572325,-1.2064314951539234,-0.1718586691650334,1.1203697727300854,4,-0.1,1,71780800000.0,28592200000.0,12.143576,4.837109,1.915384615384616e-07,12.180667654258352,8.156797046675651
972,WEU,Western Europe,IT,Italy,16300000000.0,2.218,2.407,2.056,2.071,104418.0,232269.0,23.51443094482048,Operation,MTH002,-0.1,-0.1,J,Information and communication,63,Information service activities,0.272508333,7.0,Affordable and Clean Energy,-0.1930204306534884,-0.2485269427720098,-0.1220704534246767,-0.1712165699068825,-0.5568979462049168,0.1113136025374362,-0.4793723295889335,0.1524582401947508,0.2905980950207739,-0.6472124305793875,4,-0.1,1,39234100000.0,33757300000.000004,4.948792,4.257976,2.691973307029712e-05,11.556166930209244,12.355655767069663
2254,WEU,Western Europe,LU,Luxembourg,557000000.0,2.908,2.937,2.926,2.833,556.0,1783.0,20.13807579968689,Operation,MTH002,-0.1,-0.1,K,Financial and insurance activities,66,Activities auxiliary to financial services and insurance activities,1.0,3.0,Good Health and Wellbeing,-0.2081568122690236,-0.2074417927642774,-0.1117226997244307,-0.1474206133562779,-0.341979817844499,0.1835932615447032,-0.2028155532392847,0.2397339777187869,-0.1932864891642156,-0.4743316522920636,1,-0.1,1,1635909000.0,1577981000.0,8.593662,8.289358000000002,3.3218989110173384e-05,6.322565239927284,7.486613313139955
3003,NAM,Northern America,US,United States of America,6730000000.0,3.249,3.25,3.355,3.119,1919.0,18408.0,22.629840980751634,Operation,MTH002,-0.1,-0.1,O,Administrative And Support Service Activities,84,Public administration and defence; compulsory social security,1.0,12.0,Responsible Consumption and Production,-0.2153705746328454,-0.1469654528350806,-0.1199201058934201,-0.0887206737270333,-0.2617935091796628,-0.1178374364203693,-0.2428227555950238,-0.0910306206904155,-0.0376436805946687,-0.0787517228142262,1,-0.1,1,21872500000.0,20990870000.0,10.90375,10.464245,4.5487802618851305e-05,7.560080465021827,9.820594954446562
60,WEU,Western Europe,IT,Italy,787000000.0,1.902,1.34,2.9,1.714,416298.0,85145.0,20.48373880765233,Operation,MTH002,-0.1,-0.1,C,Manufacturing,17,Manufacture of paper and paper products,1.0,12.0,Responsible Consumption and Production,-0.1529565426914569,-0.1309264989553525,-0.0774411190552639,-0.1252216090949841,-0.1122056981619478,-0.0523757859792102,-0.1682299079315361,0.0378164914604181,-0.2426304934872025,-0.3575008440642724,1,-0.1,1,1054580000.0,1348918000.0,3.886,4.9706,2.691973307029712e-05,12.93915903106632,11.352122709062591
1609,WEU,Western Europe,GB,United Kingdom of Great Britain and Northern Ireland,6253400000.0,3.329,3.836,2.92,2.905,95262.0,4562.0,22.556391152940275,Other,ENVIB010,-0.1,-0.1,G,Wholesale And Retail Trade,45,Wholesale and retail trade and repair of motor vehicles and motorcycles,1.0,9.0,"Industry, Innovation and Infrastructure",-0.1798940512373616,-0.1679593291888424,-0.073937230028639,-0.0810987995256924,-0.2091554687526555,-0.0404432342690094,-0.1301979619643005,0.1166665868419014,-0.1299074315430291,-0.2058430391516997,1,-0.1,1,23988042400.0,18166127000.0,11.20112,8.4826,9.190606958410844e-06,11.46439676661563,8.425735580927402
1327,NAM,Northern America,US,United States of America,925735000.0,2.861,3.36,2.849,1.976,350599.0,176658.0,20.64609857562836,Manufacturing,C.20.26.B,-0.295401515,-0.295401515,C,Manufacturing,20,Manufacture of chemicals and chemical products,1.0,2.0,Zero Hunger,-0.1292209714998988,-0.0588249862110986,-0.1330587678184049,-0.2242079399675824,-0.0434914597081004,-0.0705133708190659,-0.1216459936173267,0.1115193765404112,-0.2741815124568126,-0.2406238726585362,1,-0.295401515,1,3110469600.0,1829252360.0,9.57264,5.629624000000001,4.5487802618851305e-05,12.767401251469272,12.081976599692137
1245,WEU,Western Europe,DE,Germany,817000000.0,3.235,4.0,2.72,2.476,38092.0,35629.0,20.521149654048266,Other,ENVIB010,-0.1,-0.1,C,Manufacturing,23,Manufacture of other non-metallic mineral products,1.0,3.0,Good Health and Wellbeing,-0.2861946105210689,0.9706054361742308,-0.1373146281670771,-0.1462159894678513,-0.3157464920303269,-0.1801746643547219,-0.4387310407853808,-0.2608407876850755,-0.4940568149713847,-0.6097224932606067,1,-0.1,1,3268000000.0,2022892000.0,10.88,6.73472,1.1990447633649742e-05,10.547785817200792,10.48094325859988
2132,WEU,Western Europe,FR,France,932923000.0,3.565,4.25,2.945,3.119,28423.0,1601.0,20.65383322700296,Operation,MTH002,-0.1,-0.1,F,Construction,42,Civil engineering,0.870517928,7.0,Affordable and Clean Energy,-0.1978726576930574,-0.1393000654085418,3.006440163697876,0.1413872409935474,0.1913183988070715,0.0526804930490313,-0.0089780396208352,0.0530052931205716,0.0387567117200067,0.0171038674935334,2,-0.1,1,3964922750.0,2909786837.0,12.51625,9.185455,1.4630044194219064e-05,10.254989137700862,7.379008127628304
